33086,الحمامة الشمالية,الشرقية,14,البيضاء,التانية,2,7,قصر ليبيا,الحمامة,الحمامة,عام,21.6289,32.9161,
33093,سيدي نوح,الشرقية,14,البيضاء,التانية,2,7,قصر ليبيا,بطة,بطة,عام,21.196225,32.682412,
34047,ابي بن كعب,الشرقية,15,بنغازي,الثالثة,3,8,بنغازي,منطقة الحدائق,البركة,عام,20.11069722,32.08747222,
34046,البشائر,الشرقية,15,بنغازي,الثالثة,3,8,بنغازي,شهداء الزاوية,البركة,عام,20.11019722,32.10305833,
34039,النور,الشرقية,15,بنغازي,الثالثة,3,8,بنغازي,البركة,البركة,عام,20.10038333,32.10053333,
34054,ام حبيبة,الشرقية,15,بنغازي,الثالثة,3,8,بنغازي,الفويهات,البركة,عام,20.09911944,32.06902778,
34038,قطر,الشرقية,15,بنغازي,الثالثة,3,8,بنغازي,البركة,البركة,عام,20.08875,32.10132222,
34040,الشهيدة سناء,الشرقية,15,بنغازي,الثالثة,3,8,بنغازي,البركة,البركة,عام,20.08735833,32.10280556,
34043,طارق بن زياد,الشرقية,15,بنغازي,الثالثة,3,8,بنغازي,البركة,البركة,عام,20.08327222,32.09616944,
34053,الاتحاد,الشرقية,15,بنغازي,الثالثة,3,8,بنغازي,الفويهات,البركة,عام,20.07999444,32.07477222,
34042,حرائر ليبيا,الشرقية,15,بنغازي,الثالثة,3,8,بنغازي,البركة,البركة,عام,20.07562222,32.13640556,
34052,النجاح,الشرقية,15,بنغازي,الثالثة,3,8,بنغازي,الفويهات,البركة,عام,20.06833889,32.07523889,
34056,الضياء,الشرقية,15,بنغازي,الثالثة,3,8,بنغازي,القوارشة,البركة,عام,20.06826111,32.02469167,
16175,بلال بن رباح اعدادية,الغربية,6,الزاوية,الثالثة عشر,13,71,العجيلات,غوط الروضة,العجيلات,عام,12.390833,32.671389,
16139,الهاني,الغربية,6,الزاوية,الثالثة عشر,13,75,راقدالين - زلطن,الطويلة,زلطن,عام,11.88188333,32.92650556,
16170,عمر المختار الثانوية,الغربية,6,الزاوية,الثالثة عشر,13,75,راقدالين - زلطن,زلطن,زلطن,عام,11.868025,32.953964,
16171,زلطن الغربية للتعليم الاساسي,الغربية,6,الزاوية,الثالثة عشر,13,75,راقدالين - زلطن,زلطن,زلطن,عام,11.845833,32.935608,
16172,الاوتاد للتعليم الاساسي,الغربية,6,الزاوية,الثالثة عشر,13,75,راقدالين - زلطن,زلطن,زلطن,عام,11.844331,32.974064,
18051,17فبراير فجر الثورة,الغربية,8,الجبل 2,الثامنة,8,37,الرحيبات,الزميلة,الرحيبات,عام,11.797843,31.85073,
16126,شهداء ابوكماش للتعليم الاساسي,الغربية,6,الزاوية,الثالثة عشر,13,73,زوارة,فروة,زوارة,عام,11.736046,33.074155,
18074,الجوش الشرقية,الغربية,8,الجبل 2,الثامنة,8,44,كاباو,الجوش الشرقية,كاباو,عام,11.677342,31.994198,
18071,البدارنة الشرقية,الغربية,8,الجبل 2,الثامنة,8,44,كاباو,البدارنة الشرقية,كاباو,عام,11.652369,31.921684,
18072,البدارنة,الغربية,8,الجبل 2,الثامنة,8,44,كاباو,البدارنة الغربية,كاباو,عام,11.645417,31.969556,
16140,العسة للتعليم الاساسي,الغربية,6,الزاوية,الثالثة عشر,13,75,راقدالين - زلطن,العسة / رقدالين,رقدالين,عام,11.625823,32.826618,
23001,شهداء سيناون,الجنوبية,11,غدامس,الثامنة,8,45,غدامس,سيناون,غدامس,عام,10.603533,31.023542,
22060,عمر المختار الثانوية,الجنوبية,10,اوباري,السابعة,7,25,غات,العوينات,العوينات,عام,10.563417,25.784263,
23002,الشروق,الجنوبية,11,غدامس,الثامنة,8,45,غدامس,الشعواء,غدامس,عام,10.547031,30.982924,
23003,غومة المحمودي,الجنوبية,11,غدامس,الثامنة,8,45,غدامس,تفلفلت,غدامس,عام,10.465942,30.20795,
23005,القدس,الجنوبية,11,غدامس,الثامنة,8,45,غدامس,درج,غدامس,عام,10.458294,30.1666,
23006,درج المركزية,الجنوبية,11,غدامس,الثامنة,8,45,غدامس,منغساتن,غدامس,عام,10.457864,30.164825,
23004,صلاح الدين,الجنوبية,11,غدامس,الثامنة,8,45,غدامس,التقطة,غدامس,عام,10.447806,30.178053,
23008,ماترس للتعليم الأساسي,الجنوبية,11,غدامس,الثامنة,8,45,غدامس,ماترس,غدامس,عام,10.367742,30.196594,
22061,تهالا للتعليم الأساسي,الجنوبية,10,اوباري,السابعة,7,25,غات,تهالا,تهالا,عام,10.351642,25.417644,
22062,عثمان بن عفان,الجنوبية,10,اوباري,السابعة,7,25,غات,غات,غات,عام,10.188,24.972711,
22066,عائشة أم المؤمنين,الجنوبية,10,اوباري,السابعة,7,25,غات,البركت,البركت,عام,10.1826,24.888939,
22063,أسماء بنت الصديق,الجنوبية,10,اوباري,السابعة,7,25,غات,غات,غات,عام,10.1805,24.896653,
22067,أبي بكر الصديق,الجنوبية,10,اوباري,السابعة,7,25,غات,البركت,البركت,عام,10.174767,24.96415,
22065,الفيوت,الجنوبية,10,اوباري,السابعة,7,25,غات,الفيوت,الفيوت,عام,10.083075,24.9519,
22064,أبطال 17فبراير,الجنوبية,10,اوباري,السابعة,7,25,غات,غات,غات,عام,10.083047,24.9519,
23007,شهداء غدامس,الجنوبية,11,غدامس,الثامنة,8,45,غدامس,أفوغاس,غدامس,عام,9.488006,30.110275,
34176,مدرسة قصر الشريف,الشرقية,15,بنغازي,الثالثة,3,10,الابيار,قصر الشريف,الابيار,عام,,,
34037,الإرادة,الشرقية,15,بنغازي,الثالثة,3,8,بنغازي,البركة,البركة,عام,,,
34055,الشموخ,الشرقية,15,بنغازي,الثالثة,3,8,بنغازي,القوارشة,البركة,عام,,,
34061,القيروان,الشرقية,15,بنغازي,الثالثة,3,8,بنغازي,الكيش,البركة,عام,,,
34070,احرار ليبيا,الشرقية,15,بنغازي,الثالثة,3,8,بنغازي,بنغازي الجديدة,البركة,عام,,,
34093,الحسن بن علي,الشرقية,15,بنغازي,الثالثة,3,8,بنغازي,العروبة,السلاوي,عام,,,
34094,عمر بن عبد العزيز,الشرقية,15,بنغازي,الثالثة,3,8,بنغازي,العروبة,السلاوي,عام,,,
22400,منطقة الفخفاخة مقر الجمعية الخيرية الفخفاخة,الجنوبية,10,اوباري,التاسعة,9,46,تاورغاء,,,نازحين,13.127119,26.561956,
33400,مدرسة النصر شارع العروبة مقابل مصرف الوحدة,الشرقية,14,البيضاء,التاسعة,9,46,تاورغاء,,,نازحين,21ْ 44 22 00,32ْ 453 700,
11400,الهيئة الليبية للأغاثة-المجمع الوزاري واقادوقو,الغربية,1,سرت,التاسعة,9,46,تاورغاء,,,نازحين,16ْ 35 32 79 ,31ْ 11 02 52,
11500,مكتب الهيئة الليبية للاغاثة هون,الغربية,1,سرت,التاسعة,9,46,تاورغاء,,,نازحين,15ْ 56 05 42,29ْ07 51 77,
16144,القدس,الغربية,6,الزاوية,الثالثة عشر,13,74,الجميل,الميدان,الجميل,عام,"12° 2'54.62"""," 32°51'16.54""",
21500,براك الشاطئ -  مدرسة عقبة بن نافع منطقة زلواز قرب المركز الصحي,الجنوبية,9,سبها,التاسعة,9,46,تاورغاء,,,نازحين,14ْ 25 816,27ْ56 486,
32054,"
مدرسة بشارة الاعدادية ",الشرقية,13,درنة,الأولى,1,2,القبة,بشارة ,القبة ,عام,,,NN
34177,فلسطين,الشرقية,15,بنغازي,الثالثة,3,8,بنغازي,الصابري,بنغازي المركز,عام,,,N
33098,مدرسة الشهيد عبد الحق,الشرقية,14,البيضاء,التانية,2,4,شحات,راس التراب,راس التراب,عام,,,N
33100,مدرسة ساس الابتدائية,الشرقية,14,البيضاء,التانية,2,6,المرج,ساس,ساس,عام,,,N
33099,مدرسة عمر عصر,الشرقية,14,البيضاء,التانية,2,5,البيضاء,طرغونية,طرغونية,عام,,,N
33101,مدرسة عبد الحفيظ اللقيح,الشرقية,14,البيضاء,التانية,2,6,المرج,الخروبة,منطقة الخروبة,عام,,,N
33102,مدرسة المعلم,الشرقية,14,البيضاء,التانية,2,7,قصر ليبيا,الغريب,منطقة الغريب,عام,,,N
35400,مخيم اجدابيا مستوصف قنان على الطريق الواصل بين اجدابيا و جالو 15 كم شرق اجدابيا,الشرقية,16,اجدابيا,التاسعة,9,46,تاورغاء,,,نازحين,20 19 743,30 39 240,
34151,عقبة بن نافع,الشرقية,15,بنغازي,الثالثة,3,10,الابيار,الأبيار,الأبيار,عام," 20°35'33.30""E"," 32°11'11.88""N",
34150,الشهيد حسن قليوان,الشرقية,15,بنغازي,الثالثة,3,10,الابيار,الأبيار,الأبيار,عام," 20°35'19.63""E"," 32°10'37.85""N",
34141,الجبل,الشرقية,15,بنغازي,الثالثة,3,9,توكرا,المبني,دريانه,عام," 20°29'33.84""E"," 32°21'48.31""N",
34048,المجد,الشرقية,15,بنغازي,الثالثة,3,8,بنغازي,بنغازي الجديدة,البركة,عام," 20° 7'18.35""E"," 32° 6'9.00""N",
34045,ابن سينا,الشرقية,15,بنغازي,الثالثة,3,8,بنغازي,الحدائق,البركة,عام," 20° 6'9.54""E"," 32° 6'26.97""N",
34133,إمحمد الباعور,الشرقية,15,بنغازي,الثالثة,3,9,توكرا,توكره,توكره,عام, 20.583423°, 32.535055°,
34143,المجاهد الباين سعد الباين,الشرقية,15,بنغازي,الثالثة,3,9,توكرا,الصيرة الحمراء,دريانه,عام, 20.583423°, 32.535055°,
34136,سعيد الكوسة,الشرقية,15,بنغازي,الثالثة,3,9,توكرا,توكره,توكره,عام, 20.581971°, 32.532552°,
34139,المجاهد حمد الترت,الشرقية,15,بنغازي,الثالثة,3,9,توكرا,الحمدة,توكره,عام, 20.581971°, 32.532552°,
34134,الشهيد سليمان سعيد العرفي,الشرقية,15,بنغازي,الثالثة,3,9,توكرا,توكره,توكره,عام, 20.492733°, 32.363420°,
34138,المرحوم فرج عبدالحميد,الشرقية,15,بنغازي,الثالثة,3,9,توكرا,دريانه,دريانه,عام, 20.492733°, 32.363420°,
34137,عبدالمنعم رياض,الشرقية,15,بنغازي,الثالثة,3,9,توكرا,دريانه,دريانه,عام, 20.272823°, 32.309214°,
34142,المرحوم موسى محمد ابراهيم,الشرقية,15,بنغازي,الثالثة,3,9,توكرا,المبني,دريانه,عام, 20.272823°, 32.309214°,
34166,شهداء الزاوية,الشرقية,15,بنغازي,الثالثة,3,12,سلوق,سلوق,سلوق,عام, 20.257576°, 31.670057°,
34146,سيدي عبدالعاطي,الشرقية,15,بنغازي,الثالثة,3,12,سلوق,سيدي عبدالعاطي,المقرون,عام, 20.234377°, 31.283215°,
34135,عبد الفتاح كركار,الشرقية,15,بنغازي,الثالثة,3,9,توكرا,توكره,توكره,عام, 20.234377°, 31.283215°,
34144,شط البدين,الشرقية,15,بنغازي,الثالثة,3,12,سلوق,كركورة,المقرون,عام, 20.174072°, 31.232565°,
34140,المرحوم خليل ادريس,الشرقية,15,بنغازي,الثالثة,3,9,توكرا,برسس,توكره,عام, 20.174072°, 31.232565°,
34044,تبوك,الشرقية,15,بنغازي,الثالثة,3,8,بنغازي,الهواري,البركة,عام, 20.123427°, 32.078194°,
34131,الشعله,الشرقية,15,بنغازي,الثالثة,3,8,بنغازي,شهداء السلاوي,السلاوي,عام, 20.112850°, 32.111024°,
34129,السيدة عائشة,الشرقية,15,بنغازي,الثالثة,3,8,بنغازي,شهداء السلاوي,السلاوي,عام, 20.110012°, 32.121788°,
